1286113224325136384,"https://t.co/MOAD0NWDB5"
1286112879872155648
1286112696425832449
1286112474576687104
1286111681261776897
1286111253816061953
1286110366217515009
1286105013182500864,"https://t.co/XYwzyrvNBd"
1286097781258481664
1286096740316098560
1286092890700165121,"https://t.co/c2i7tmDelp","https://t.co/tRsusf1XEb"
1286070124647079936
1286068597241110529
1286064752288915458
1286053520546750465
1286044748013281284,"https://t.co/9DPHGcHGSo"
1286024516829732865
1286024430318125058
1286024233886167040
1286023020402925569
1286020257832996865
1286019765660786694
1286019151895699457
1286016005412659203
1286015023979143169
1286014498596425729
1285999028061134853
1285996818015195137
1285993007507025920,"https://t.co/nYaxI9hoWe","https://t.co/rYUyWM6efN"
1285963336354390016
1285948228848893952
1285942826111401990
1285805390098075648
1285803786125160449,"https://t.co/â€¦"
