tweetid,user,content,date,lang,value
8.16E+17,2452053038,"@deba12334 por qué siempre en las finales los hacen los domingos y todos al siguiente día trabajan, van a la escuela y no se pueden",Tue Jan 03 08:48:19 +0000 2017,es,N
8.16E+17,634896089,Wooooow que curativo es esto!!!! Me hace parecer menos perra y un poco mas agradable Me gusta,Tue Jan 03 05:57:48 +0000 2017,es,P
8.19E+17,2418354834,@soyalannavarro me pregunto: ¿habrás leído mi tweet y te sorprendiste por que ese es mi máximo nivel creativo? Me temo que sí.,Tue Jan 10 00:19:22 +0000 2017,es,N
8.19E+17,2455610797,@elciempies para nada ella ama México y siempre quiere venir. Por eso vino gratis a tajin. Desde su álbum pasado esta que muere por venir,Tue Jan 10 00:12:28 +0000 2017,es,P
8.19E+17,3607243459,@Tribuna_I Apenas inició el torneo y ya están diciendo si YA VA LA BUENA para @Chivas Hay equipos mejores que el Rebaño,Tue Jan 10 00:47:06 +0000 2017,es,NEU
8.19E+17,2771460275,"@konemak Hay películas que por acuerdos de sus distribuidoras, es de la única manera en pueden estar dentro del catálogo",Tue Jan 10 00:45:53 +0000 2017,es,NONE
8.18E+17,157074487,@lizpedroza Hermosa estos días tengo un arañas alacranes ratas y murciélagos en mi carta jajajaja Es impresionante la química del cerebro,Mon Jan 09 14:09:56 +0000 2017,es,N
8.19E+17,232016681,"@ContactoCitibmx en la mañana habían retenido la compra en linea porque pensaban que era fraude con la tarjeta, pero ya lo resolvieron.",Mon Jan 09 19:29:10 +0000 2017,es,P
8.19E+17,1869395678,"@NekoJitaBlog Yo por un bolillo con mayonesa, huevo, frijoles y mucho chile... Ahhhh... es un antojo muy malo...lo sé...",Mon Jan 09 21:34:17 +0000 2017,es,N
8.19E+17,567376426,@nahimachoura que te pareció el tercer uniforme de nuestras aguilas? A mi no me gustó pero se ve mejor que el de local...chale..,Mon Jan 09 21:14:54 +0000 2017,es,N
8.18E+17,179567836,"@elavelden Acá en Ecuador aún falta para el final de la telenovela, no me pierdo ningún capítulo. Un abrazo y excelente semana",Mon Jan 09 16:24:35 +0000 2017,es,P
8.18E+17,102812491,#BuenosDias mundo Twittero ya empezó la segunda semana del año y estoy mas que listo para vivir un día mas,Mon Jan 09 16:21:06 +0000 2017,es,P
8.19E+17,2165963496,"@FidelZevi esta bien, no insistas",Mon Jan 09 18:33:17 +0000 2017,es,NEU
8.19E+17,24494978,"@Cinemex ¡Hola! Oigan reponganos las entradas de ayer con unas nuevas, por lo ocurrido ayer en Cinemex Portal Vallejo, por favor.",Mon Jan 09 20:28:19 +0000 2017,es,N
8.19E+17,359540492,"@ErickValdes_ JAJAJAJAJAJA trague puro brócoli y coliflor con pollo ahorita para echarme las tostadas, me las merezco",Mon Jan 09 20:26:39 +0000 2017,es,P
8.19E+17,263404437,@qtf Yo no opino lo mismo... escribe muy similar a mi hijo de 9 años... ya tiene firma!!,Mon Jan 09 20:09:33 +0000 2017,es,NEU
8.19E+17,22169010,"@MFollowill muchas gracias Mark, si ya no puedo esperar , @swish41 y su tiro perfecto gracias por venir a México ???? #MFFL",Mon Jan 09 20:08:46 +0000 2017,es,P
8.19E+17,85760676,Para qué hablan de clandestino,Mon Jan 09 22:03:29 +0000 2017,es,NONE
8.19E+17,3044141293,"Ayer me robaron descaradamente, jamás acompañes a tu mamá al centro comercial con tu tarjeta de la beca",Mon Jan 09 22:00:15 +0000 2017,es,N
8.19E+17,354994936,Que feo ver del otro lado de mi lugar de trabajo que están comiendo cheetos y yo acá valiendo verga,Mon Jan 09 21:58:45 +0000 2017,es,N
8.19E+17,3044141293,Lo bueno de ser un sin amigos es que puedo llegar a la hora que quiera a los lugares que quiero visitar.,Mon Jan 09 22:06:29 +0000 2017,es,NEU
8.19E+17,322953460,"Recorrí toda la ciudad en un dia con mi mejor amigo, que trip",Mon Jan 09 23:51:41 +0000 2017,es,P
8.19E+17,319868589,Es normal que después de todo un fin con mi novio ahora lo esté extrañando?... ._. ya traiganmelo,Mon Jan 09 23:27:41 +0000 2017,es,N
8.19E+17,2696036360,@PiojitoPersa aguante los fritos con mateeeees linda!!! (Quiero fritos ahora ahre) encima estoy tomando mates ahre,Tue Jan 10 00:57:00 +0000 2017,es,P
8.19E+17,949050319,¿Alguien tiene algún pdf donde se describan las etapas del desarrollo humano? Sobre todo la de la senectud. POR FAAAA.,Tue Jan 10 00:54:21 +0000 2017,es,NONE
8.18E+17,8.07E+17,Cada que hablo contigo mi corazón se pone feliz pero eso no se nota a través de una pantalla,Mon Jan 09 16:04:36 +0000 2017,es,P
8.19E+17,2388232904,Ya tengo mi principal propósito de este año,Mon Jan 09 19:08:20 +0000 2017,es,P
8.19E+17,353703415,"Regla básica para hacer una fiesta de cumpleaños... TENER AMIGOS, no sé a quién invitar",Mon Jan 09 19:50:09 +0000 2017,es,N
8.19E+17,268413862,"@crystinahotwife @CyDiosas Se ve hermosa! Me dan ganas de comerme todo eso y con este frío, de estar adentro",Mon Jan 09 19:32:01 +0000 2017,es,P
8.19E+17,94423498,"@VivaAerobus Hola, ¿Se puede hacer web-checkin e imprimir el pase de abordar si viajo en viva light? La página dice que no...",Mon Jan 09 20:55:31 +0000 2017,es,N
8.18E+17,134987886,Ya me está doliendo la cabeza de estar todo el día acostada. Por qué soy así??,Mon Jan 09 01:16:25 +0000 2017,es,N
8.18E+17,183818057,"""Elle"" es increíble, pero mi raíz latina pedía a gritos ""Neruda"" #GoldenGlobes",Mon Jan 09 02:39:48 +0000 2017,es,NONE
8.18E+17,55370359,"Extraño a mis comprañeros roberto, osvaldo, julio y leo eran increibles al igual que mis super jefes!",Mon Jan 09 02:51:33 +0000 2017,es,P
8.18E+17,137509257,Yo solo quiero adelantar mi vuelo a Chicago,Mon Jan 09 02:55:22 +0000 2017,es,NONE
8.18E+17,7.11E+17,"Hola @raramo74! vamos a estar al pendiente de esa ruta y en caso de que encontremos algo a buen precio lo publicamos, Saludos!",Mon Jan 09 02:07:29 +0000 2017,es,P
8.18E+17,395399404,Es triste quitar todas las cosas de Navidad,Mon Jan 09 00:23:42 +0000 2017,es,N
8.18E+17,115268020,Cuando piensas que las cosas van a toda madre y la cagan la vida es un riesgo carnal!,Mon Jan 09 02:15:59 +0000 2017,es,N
8.18E+17,4851859689,@EverCufl Ay que grosero eres conmigo,Mon Jan 09 03:34:12 +0000 2017,es,N
8.18E+17,234149524,@ana_sofmt oye perame que si buzzfeed es pendejo entonces el amor de mi vida no es el amor de mi vida y eso sería triste,Mon Jan 09 03:45:47 +0000 2017,es,N
8.18E+17,71972016,@luismartiinez28 yo estoy en primera fila,Sun Jan 08 23:57:59 +0000 2017,es,NONE
8.18E+17,157810224,Siempre el más guapo Ay,Mon Jan 09 04:19:34 +0000 2017,es,P
8.18E+17,216833991,"Ya sé, tengo que leer a Mishima pero se me atravesó el estúpido y sensual Joyce con Dublineses y tenía que estrenar mis marcadores.",Mon Jan 09 05:20:18 +0000 2017,es,P
8.18E+17,510924452,por que no nací con las cejas pobladas,Mon Jan 09 05:18:26 +0000 2017,es,N
8.18E+17,2442953413,"Odio tener una voz horrible y que a la vez ame cantar, no es justo ¿por que la vida me trata tan mal?",Mon Jan 09 05:29:34 +0000 2017,es,N
8.18E+17,3448576580,@josciv por eso es importante escucharlo,Mon Jan 09 05:25:54 +0000 2017,es,P
8.18E+17,173743253,"@aimeraus @GLaveaga @debatelibros No, no sabía que existía, lo leeré ya acabaste el primero?",Mon Jan 09 03:59:42 +0000 2017,es,NONE
8.18E+17,108812336,"Hoy es cumpleaños el maestro Bowie, un capricornio en todo sentido, que en paz descanse. Hay nuevo EP y sonó su legado hoy en carretera",Mon Jan 09 03:59:10 +0000 2017,es,P
8.18E+17,892713816,Que rica siestesita me aventé hasta pensé que ya era de mañana porque me levanto la alarma,Mon Jan 09 03:05:48 +0000 2017,es,P
8.18E+17,465707389,Paseito... Laika cumple en pocos días 5 años... 5 la condenada !!!!! #ILoveDogs #ThePack…,Mon Jan 09 03:03:02 +0000 2017,es,P
8.18E+17,2859491636,"Amigos, me llevo el premio a la ansiedad. Parece que me bebí el reino del café ando mal",Mon Jan 09 02:59:32 +0000 2017,es,N
8.18E+17,157074487,me sorprende la homofobia y sus manifestaciones inesperadas... lo digo por mi,Mon Jan 09 02:57:39 +0000 2017,es,N
8.18E+17,342092694,Ojalá me dijeran que estoy bonita tanto como se lo dicen a sergio quembidia pero esque esta hermoso unu,Mon Jan 09 09:22:11 +0000 2017,es,P
8.18E+17,890291838,Mi lechuza tan retrasada por la distancia y ahora con el muro se va a estrellar con todo y mi carta a Hogwarts,Sun Jan 08 23:25:56 +0000 2017,es,N
8.18E+17,166776417,@Soul_Vedder que bueno que mi primer boda del año es en abril jajajajaj  al menos será la mitad de como le veo ahora,Mon Jan 09 00:13:39 +0000 2017,es,N
8.18E+17,1539181087,@hlahumberto pos' se ve mal se traba y está grabada del cine #Shame.,Mon Jan 09 06:32:09 +0000 2017,es,N
8.18E+17,178056593,Llegan tiempos difíciles y lo único que me queda es afrontarlos y seguir adelante,Mon Jan 09 06:15:14 +0000 2017,es,NEU
8.18E+17,178056593,"@CocaHdz_ Ya se, pero no puedo evitarlo !!! En vdd que si haces eso, sería como mi mejor regalo #LaVdd",Mon Jan 09 06:41:51 +0000 2017,es,P
8.18E+17,101894386,Hay veces que uno se siente un extranjero hasta en su propio país,Mon Jan 09 06:38:18 +0000 2017,es,N
8.18E+17,196359724,"Ahora están tocando Arabella suena igualito a Alex Turner, seguro es Guajardo",Mon Jan 09 06:35:11 +0000 2017,es,NONE
8.18E+17,3004175213,"@yestermansux Oye vi una hiper padre en Morelia, no así pero muuuy chida. Costaba como $200. Si la quieres, me avisas.",Mon Jan 09 06:04:58 +0000 2017,es,P
8.18E+17,2210075767,@FerReyees19 @Abiel_Vasquez @ElPabloDeVerdad yo tenía pensado sacar la del fogo y una optativa de 2C para poder meter electromagnétismo,Mon Jan 09 06:04:38 +0000 2017,es,NEU
8.18E+17,920054383,@MartinCaligaris Es mí Martina Jajaja Regresaste a los saltos mortales!!! Eso es bueno Te quiero mucho! Beso de regreso muack muack,Mon Jan 09 06:57:12 +0000 2017,es,P
8.18E+17,438031133,Envenenaron al Bruno Ya lo atendió el veterinario pero tengo miedo de que no aguante.,Mon Jan 09 06:50:21 +0000 2017,es,N
8.18E+17,2355815538,@marthamedecigo ay no! y si con él si quiero arriesgarme? Es que necesito contarte amixxx,Mon Jan 09 05:01:50 +0000 2017,es,P
8.18E+17,73270441,"Para los que el día de mañana regresan a clases, que en este nuevo semestre cumplan todos sus objetivos y les sea muy exitoso! #ADarle",Mon Jan 09 05:00:43 +0000 2017,es,P
8.18E+17,247949099,"@IronGeen ñammm. Ya se me antojó una deliciosa cema, vamos por una",Mon Jan 09 13:50:42 +0000 2017,es,P
8.18E+17,137825295,"@Jhovanny920218 la vdd si, jaja pero yo me curo rápido de eso. Ya la perdone. Gracias!!",Sun Jan 08 23:40:52 +0000 2017,es,P
8.18E+17,366585960,Ah no verdad? Jajaj nadie entendió mi chiste que imbécil soy hahaha,Mon Jan 09 12:43:02 +0000 2017,es,N
8.18E+17,132593265,@CelopanYT @RoEnLaRed estando tan cerca pero tan lejos a 45min de distancia siendo exactos. Jajajaja,Mon Jan 09 10:23:10 +0000 2017,es,P
8.18E+17,857165839,"Otra noche... Buenos días, alguien sabe por cuantas mas pasare?!?!",Mon Jan 09 10:17:21 +0000 2017,es,NONE
8.18E+17,103176521,@Swimmer_IT sabíamos que su partida traería graves consecuencias.,Mon Jan 09 00:54:47 +0000 2017,es,N
8.18E+17,481824104,"@yarisflores punto a favor jijiji, la cosa es que hoy si hice de todo menos quedarme en camita",Sun Jan 08 07:30:02 +0000 2017,es,P
8.18E+17,195561039,"Aunque ya llegue y eso esta padre, la triste realidad es que sigo teniendo hambre.",Sun Jan 08 08:57:18 +0000 2017,es,N
8.18E+17,1537931900,@AleBaIe_ iba a ponerle lo mismo,Sun Jan 08 08:35:59 +0000 2017,es,NONE
8.18E+17,857165839,"Una vez mas... Mi pensamiento invade mi sueño... Se te extraña, ya quiero ser normal otra vez!!!",Sun Jan 08 10:48:01 +0000 2017,es,N
8.18E+17,210306410,Según uno de mis propósitos es leer más pero ya estamos a 8 de Enero y no he comprado ni un libro nuevo,Sun Jan 08 07:01:12 +0000 2017,es,N
8.18E+17,2157921492,Risitas estás ahí ??? ...bueno no importa sólo pasaba a desearte buenas noches @soyalannavarro ...descansa,Sun Jan 08 06:01:23 +0000 2017,es,P
8.16E+17,325871497,"@la_sol_soleil Hola Sol, hemos confirmado que la señal se transmitió correctamente en la región, por favor revisa con tu cableoperador",Mon Jan 02 02:18:29 +0000 2017,es,NONE
8.16E+17,325871497,"@Paulitm Paulina, confirmamos que la señal se transmitió correctamente en la región, por favor revisa con tu cableoperador",Mon Jan 02 02:18:11 +0000 2017,es,NONE
8.16E+17,7.85E+17,@CaELiKe Estuve contigo en la transmisión saludos hermosa quisiera poder vertw y darte un mega abrazo y un besote te quiero,Mon Jan 02 02:17:23 +0000 2017,es,N
8.16E+17,325871497,"@edo_diaz ¡Hola! Hemos confirmado que la señal se transmitió correctamente en la región, por favor revisa con tu cableoperador",Mon Jan 02 02:16:21 +0000 2017,es,NONE
8.16E+17,174839537,Mañana de nuevo a la realidad!! Amorsitooo muy buenas vacas de tu trabajo!! Excelente estar juntitos con Mati,Mon Jan 02 02:13:04 +0000 2017,es,P
8.16E+17,66178835,Por poquito y se comen a mi perrito,Mon Jan 02 03:42:14 +0000 2017,es,N
8.16E+17,256764551,Jueputaaaa extraño mi bici. Esta panza de camionero me va a matar,Mon Jan 02 03:37:41 +0000 2017,es,N
8.16E+17,7.61E+17,"@Ferchitomen11 checa con waze rutas alternas, xq el trafico viene rudo hasta la altura del parque chitla! Y gracias! Que llegues pronto",Mon Jan 02 03:37:12 +0000 2017,es,N
8.16E+17,927966883,A todos los artistas de tumblr les llegan preguntas o cumplidos sobre su arte y a mi me preguntan si soy lesbiana ... fucking great.,Mon Jan 02 03:49:28 +0000 2017,es,N
8.16E+17,156437013,@luixuz Yo también No te dí permiso de que te fueras y me dejaras sola con el bebé,Mon Jan 02 01:58:52 +0000 2017,es,N
8.16E+17,1392622800,Que triste que estas con alguien tan vacía,Mon Jan 02 03:57:40 +0000 2017,es,N
8.16E+17,58311851,"#s900 uy! Feliz primer lunes del 17! Un gustazo escucharlos en Querétaro frío, pero chido",Mon Jan 02 12:39:20 +0000 2017,es,P
8.16E+17,866977280,Denme una llenadera porque dicen que no tengo,Mon Jan 02 12:31:21 +0000 2017,es,NEU
8.16E+17,41893527,"Escuchan ""Now You're Gone"" de @VivandTheSect, uno de los mejores discos del 2016 #PropuestaMañanera",Mon Jan 02 13:43:31 +0000 2017,es,P
8.16E+17,50867409,@Germagnate ahahahahah buenos días joven! Feliz año!,Mon Jan 02 12:52:14 +0000 2017,es,P
8.16E+17,102889798,Mi mamá cumple años hoy. Y este es uno de los días más felices para mí La amo mucho.,Mon Jan 02 14:18:53 +0000 2017,es,P
8.16E+17,328676588,"Son 8:26 y yo ya me estoy visualizando en mi cama durmiendo, cuando salga de trabajar",Mon Jan 02 14:26:43 +0000 2017,es,P
8.16E+17,469033203,"Que no se pierda la bonita costumbre de empezar el año, la semana, el mes valiendo verga en el amor y en todo",Mon Jan 02 14:26:14 +0000 2017,es,N
8.16E+17,119766268,"@susana_tb Feliz 2017 Su y feliz vida... awww qué bonito pingü, muero de amor. Un abrazo muy grande",Mon Jan 02 14:52:44 +0000 2017,es,P
8.16E+17,15456467,"@ROSYARANGO dicen que cuidar a un recién nacido es trabajo en equipo, así que yo le cambio el pañal",Mon Jan 02 01:18:57 +0000 2017,es,P
8.16E+17,543817678,"En el mismo lugar, con distinta gente",Mon Jan 02 01:14:54 +0000 2017,es,NEU
8.16E+17,579458557,¿En dónde consigo unos buenos nachos de pastor hoy 1 de Enero?,Mon Jan 02 01:36:53 +0000 2017,es,NONE
8.16E+17,2296380908,Mi carro ya no suena feo wuuwu. Juro que ya no le haré más daño hahaha,Mon Jan 02 01:44:34 +0000 2017,es,NEU
8.16E+17,334461592,"@AxelMishael es una ciudad hermosa llena de cultura,con gente bella y comida deliciosa. Muero por volver! Disfrutá mucho",Mon Jan 02 01:54:48 +0000 2017,es,P
8.16E+17,116811145,@DraAChvez que mala pata ojalá te recuperes pronto! Feliz año!,Mon Jan 02 01:52:21 +0000 2017,es,P
8.16E+17,274836182,De verdad yo no creo estar tan delgada como dicen que estoy y menos despues de todo lo que he tragado este mes,Mon Jan 02 00:02:19 +0000 2017,es,N
8.16E+17,324170236,Mi amigo me va a odiar por dejarlo plantado Porque le dije que íbamos a ir a una peda y pues ya no me dieron chance,Mon Jan 02 02:57:25 +0000 2017,es,N
8.16E+17,250864666,"Empiezo el año como dije, bien dormida y muy enamorada",Mon Jan 02 05:02:29 +0000 2017,es,P
8.16E+17,1240322828,"@mariobautista_ Soy mala Bautister, no puse el 11:14",Mon Jan 02 05:20:11 +0000 2017,es,N
8.16E+17,53614794,"Primero quiero formar un equipo inicial: Lurantis, Primarina, Mimikyu, Salamence, Krookodile, Sylveon. Que mal que no está Mawile",Mon Jan 02 05:16:15 +0000 2017,es,N
8.16E+17,177633440,"@jair_mendieta me insultas noo, solo quiero verte",Mon Jan 02 05:15:55 +0000 2017,es,NEU
8.16E+17,78732457,"@AletzAGoGo @robblie lo odio!!!, nececito claridad",Mon Jan 02 05:12:42 +0000 2017,es,N
8.16E+17,88247575,@MarlenTrevino aaaa jaja tons si a de estar buena. La de 24hrs. está pasada de lanza. Saludos Marlen y feliz año,Mon Jan 02 05:10:32 +0000 2017,es,P
8.16E+17,2859491636,"@Liebehaeschen nop, este crush era nuevo y no había hablado de él aquí para no salarme era muy perfecto para mi peronirogarle",Mon Jan 02 05:42:45 +0000 2017,es,N
8.16E+17,628237004,"Dices que me.entiendes pero se que pasará lo mismo, te enfadaras y ya no me vas a hablar",Mon Jan 02 05:40:16 +0000 2017,es,N
8.16E+17,65499678,Según yo sólo vería los capítulos que me hacían falta y ya vi la mitad de la serie hahaha,Mon Jan 02 06:50:01 +0000 2017,es,NONE
8.16E+17,1883432329,"Ya me cayó mal estar de vacaciones porqué me duermo muy tarde, cuando mi hora para dormir es a las 9 o 10",Mon Jan 02 06:34:05 +0000 2017,es,N
8.16E+17,102812491,#este2017 la historia tiene que cambiar prometo hacer lo posible por tener novia este año,Mon Jan 02 05:52:50 +0000 2017,es,NEU
8.16E+17,496702164,Empece el año con una gripe bien perra y atascada estoy muriendo gggg ????????,Mon Jan 02 05:49:35 +0000 2017,es,N
8.16E+17,438031133,"@Arissima yyyy gracias, te vamos regalar una playera",Mon Jan 02 06:56:11 +0000 2017,es,P
8.16E+17,4294820953,Ya estuve sola antes y sé que todo estará bien.,Mon Jan 02 04:59:03 +0000 2017,es,P
8.16E+17,1009843813,Primera vez en 5 años que no te doy mis mejores Deseos,Mon Jan 02 04:57:51 +0000 2017,es,N
8.16E+17,1240322828,@mariobautista_ Daría todo por un disco tuyo autografiado,Mon Jan 02 10:28:53 +0000 2017,es,P
8.16E+17,354633062,Neta que mi novio se fue al santo a esta hora? Pa' esos novios mejor ando conmigo misma ya que soy bien antrera,Mon Jan 02 08:11:41 +0000 2017,es,N
8.16E+17,921936421,Y se acabó diciembre mi mes favorito,Mon Jan 02 08:04:44 +0000 2017,es,P
8.16E+17,289190391,"@HazzaLovesMe69 Que raro, desde hace rato que tengo los DMs desbloqueados ¿Pasó algo?",Mon Jan 02 08:04:44 +0000 2017,es,NONE
8.16E+17,921936421,Hoy todo el día estuve triste porque ya mero entro a la facu,Mon Jan 02 08:04:28 +0000 2017,es,N
8.16E+17,55370359,"Como no va a ser esencial lo bonito de la vida, su bella amistad.",Mon Jan 02 06:28:54 +0000 2017,es,P
8.16E+17,206771547,Como cuando sigo de vacaciones pero me tengo que desvelar por reportes de servicio social.,Mon Jan 02 06:12:31 +0000 2017,es,N
8.16E+17,242585247,le mande un mensaje a mi ibf por año nuevo y aun no me contesta jajaj,Mon Jan 02 07:13:16 +0000 2017,es,NEU
8.16E+17,1959818096,@DignaRabieta ustedes venían enfiestados uno ya tenía vv más de cinco horas pues qué pues,Mon Jan 02 08:51:40 +0000 2017,es,P
8.16E+17,40517515,"@pwoblematique la edad jajaja ntc, pues no sé, supongo es normal digamos q me pasó igual pero con los videojuegos encontré mi máximo",Mon Jan 02 07:49:51 +0000 2017,es,P
8.16E+17,242585247,"puras fotos lutteo en mi tl, basta me hacen extrañarlos",Mon Jan 02 07:01:37 +0000 2017,es,N
8.16E+17,150031546,Ya llegue a un punto de mi vida que mi enfermedad es más grande que mis ganas de beber! Perdón amigos les estoy fallando,Mon Jan 02 00:13:51 +0000 2017,es,N
8.16E+17,1915764073,Me da miedo venir a esta clase de lugares no vaya a ser que me tope a algún conocido,Mon Jan 02 00:15:21 +0000 2017,es,N
8.16E+17,796812296,15 días sin uno de esos abrazos mágicos,Mon Jan 02 00:37:13 +0000 2017,es,N
8.15E+17,620418731,"Hoy entre a sephora y los productos de benefit están bien caros, casi salgo llorando de ahí.",Sat Dec 31 03:29:15 +0000 2016,es,N
8.15E+17,7.94E+17,"Última clase de FMA del año Filipino Martial Arts @ Monterrey, Mexico",Sat Dec 31 03:23:47 +0000 2016,es,N
8.15E+17,546993730,"—¿Y la novia mijo? —El concepto de pareja es arcaico y reduccionista, pienso que la mujer debe tener libertad para pod —Nadie te pela —No",Sat Dec 31 03:47:02 +0000 2016,es,N
8.15E+17,305310902,@michicheel ay jajaja pero si estoy enamorada de apu,Sat Dec 31 02:51:46 +0000 2016,es,P
8.15E+17,255755882,"@ItzeelF18 ¡Con mucho gusto! De entrada, por aquí los mejores deseos para el año que ya llega.",Sat Dec 31 03:52:26 +0000 2016,es,P
8.15E+17,372068768,"@MarqoOrtiz Y ya que recomendaste Black Mirror, incluso la temp. 3 (tan criticada), la anoto entre los pendientes",Sat Dec 31 04:56:29 +0000 2016,es,P
8.15E+17,256764551,Es lo unico que me se de la cancion jajajaja que oso,Sat Dec 31 03:56:59 +0000 2016,es,NEU
8.14E+17,130731981,"O sea si, ya estoy mas cachetonq, pero hay fotos donde de plano me veo completamente con obesidad mórbida.",Thu Dec 29 13:48:30 +0000 2016,es,N
